Date,Open,High,Low,Close,Adj Close,Volume,Returns,Volume_Change,Price_Range,Price_Change,Log_Volume,MA_5,MA_20,Volume_MA_5,Volume_MA_20,Volatility_5,Volatility_20,Ticker,ArticleCount,Tone,Polarity,WordCount,ArticleCount_MA_3,ArticleCount_Sum_3,ArticleCount_Max_3,ArticleCount_Std_3,Tone_MA_3,Tone_Min_3,Tone_Max_3,Tone_Std_3,Polarity_MA_3,WordCount_MA_3,WordCount_Sum_3,ArticleCount_MA_7,ArticleCount_Sum_7,ArticleCount_Max_7,ArticleCount_Std_7,Tone_MA_7,Tone_Min_7,Tone_Max_7,Tone_Std_7,Polarity_MA_7,WordCount_MA_7,WordCount_Sum_7,ArticleCount_MA_14,ArticleCount_Sum_14,ArticleCount_Max_14,ArticleCount_Std_14,Tone_MA_14,Tone_Min_14,Tone_Max_14,Tone_Std_14,Polarity_MA_14,WordCount_MA_14,WordCount_Sum_14,ArticleCount_MA_30,ArticleCount_Sum_30,ArticleCount_Max_30,ArticleCount_Std_30,Tone_MA_30,Tone_Min_30,Tone_Max_30,Tone_Std_30,Polarity_MA_30,WordCount_MA_30,WordCount_Sum_30,High_Coverage,Negative_Tone,Very_Negative_Tone,High_Polarity,Days_Since_Coverage,ArticleCount_Lag_1,ArticleCount_Lag_2,ArticleCount_Lag_3,ArticleCount_Lag_5,ArticleCount_Lag_7,Tone_Lag_1,Tone_Lag_2,Tone_Lag_3,Tone_Lag_5,Tone_Lag_7,Polarity_Lag_1,Polarity_Lag_2,Polarity_Lag_3,Polarity_Lag_5,Polarity_Lag_7,WordCount_Lag_1,WordCount_Lag_2,WordCount_Lag_3,WordCount_Lag_5,WordCount_Lag_7,High_Coverage_Lag_1,High_Coverage_Lag_2,High_Coverage_Lag_3,High_Coverage_Lag_5,High_Coverage_Lag_7,Negative_Tone_Lag_1,Negative_Tone_Lag_2,Negative_Tone_Lag_3,Negative_Tone_Lag_5,Negative_Tone_Lag_7,Very_Negative_Tone_Lag_1,Very_Negative_Tone_Lag_2,Very_Negative_Tone_Lag_3,Very_Negative_Tone_Lag_5,Very_Negative_Tone_Lag_7,Returns_Lag_1,Returns_Lag_2,Returns_Lag_3,Returns_Lag_5,Returns_Lag_7,Volume_Change_Lag_1,Volume_Change_Lag_2,Volume_Change_Lag_3,Volume_Change_Lag_5,Volume_Change_Lag_7,Volatility_5_Lag_1,Volatility_5_Lag_2,Volatility_5_Lag_3,Volatility_5_Lag_5,Volatility_5_Lag_7,Price_Range_Lag_1,Price_Range_Lag_2,Price_Range_Lag_3,Price_Range_Lag_5,Price_Range_Lag_7,Volume_Spike,Price_Drop,Major_Event,Pre_Event_Window,Event_Day,Post_Event_Window
2014-01-22,62.610001,63.529999,62.259998,63.139999,58.322216,259100,0.012507985687812972,0.2164319248826292,0.020114048465537566,0.008465069342516162,12.464973226056454,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.01876199456763971,,,,,0,0,0,1,0,0
2014-01-23,62.68,63.66,62.150002,62.43,57.666389,538900,-0.011244837048540401,1.0798919336163642,0.02418705750440487,-0.00398851308232291,13.19728715955171,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.012507985687812972,,,,,0.2164319248826292,,,,,,,,,,0.020114048465537566,0.01876199456763971,,,,0,0,0,1,0,0
2014-01-24,61.939999,61.990002,58.439999,59.16,54.645908,484100,-0.052378664103796324,-0.10168862497680464,0.06000681203515884,-0.04488212859028305,13.090048841614559,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,-0.011244837048540401,0.012507985687812972,,,,1.0798919336163642,0.2164319248826292,,,,,,,,,0.02418705750440487,0.020114048465537566,0.01876199456763971,,,0,1,0,1,0,0
2014-01-27,59.16,59.5,55.689999,56.799999,52.465977,691400,-0.03989183569979715,0.4282173104730427,0.06707748357530781,-0.03989183569979711,13.446475252809373,60.777999799999996,,437300.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,-0.052378664103796324,-0.011244837048540401,0.012507985687812972,,,-0.10168862497680464,1.0798919336163642,0.2164319248826292,,,,,,,,0.06000681203515884,0.02418705750440487,0.020114048465537566,,,1,1,1,1,1,0
2014-01-28,56.939999,57.950001,56.52,57.68,53.278835,559500,0.015492975624876282,-0.19077234596470927,0.024791972954230187,0.012996154074396795,13.234800594042618,59.841999599999994,,506600.0,0.0,0.030484943767798103,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-0.03989183569979715,-0.052378664103796324,-0.011244837048540401,,,0.4282173104730427,-0.10168862497680464,1.0798919336163642,,,,,,,,0.06707748357530781,0.06000681203515884,0.02418705750440487,0.01876199456763971,,0,0,0,1,0,1
2014-01-29,59.77,59.77,55.810001,56.099998,51.819378,548900,-0.02739254507628297,-0.01894548704200183,0.07058821998531985,-0.06140207461937433,13.21567337636179,58.43399939999999,,564560.0,0.0,0.026398830793731922,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.015492975624876282,-0.03989183569979715,-0.052378664103796324,0.012507985687812972,,-0.19077234596470927,0.4282173104730427,-0.10168862497680464,0.2164319248826292,,0.030484943767798103,,,,,0.024791972954230187,0.06707748357530781,0.06000681203515884,0.020114048465537566,,0,1,0,1,0,1
2014-01-30,56.889999,56.889999,54.619999,56.27,51.976425,681600,0.0030303387889605293,0.2417562397522317,0.040341212013506364,-0.010898207257834544,13.432199721632317,57.2019994,,593100.0,0.0,0.028673161517760764,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02739254507628297,0.015492975624876282,-0.03989183569979715,-0.011244837048540401,,-0.01894548704200183,-0.19077234596470927,0.4282173104730427,1.0798919336163642,,0.026398830793731922,0.030484943767798103,,,,0.07058821998531985,0.024791972954230187,0.06707748357530781,0.02418705750440487,0.01876199456763971,1,0,0,1,0,1
2014-01-31,54.990002,56.880001,54.900002,55.84,51.579239,482600,-0.007641727385818364,-0.2919600938967136,0.03545843481375357,0.015457318950452239,13.08694550428033,56.537999400000004,,592800.0,0.0,0.022433603684353653,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303387889605293,-0.02739254507628297,0.015492975624876282,-0.052378664103796324,0.012507985687812972,0.2417562397522317,-0.01894548704200183,-0.19077234596470927,-0.10168862497680464,0.2164319248826292,0.028673161517760764,0.026398830793731922,0.030484943767798103,,,0.040341212013506364,0.07058821998531985,0.024791972954230187,0.06000681203515884,0.020114048465537566,0,0,0,1,0,1
2014-02-03,55.59,55.84,51.709999,52.529999,48.521793,796400,-0.05927652220630386,0.6502279320348114,0.07862176049156216,-0.05504588954848006,13.587858106821816,55.683999400000005,,613800.0,0.0,0.029252864912224265,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007641727385818364,0.0030303387889605293,-0.02739254507628297,-0.03989183569979715,-0.011244837048540401,-0.2919600938967136,0.2417562397522317,-0.01894548704200183,0.4282173104730427,1.0798919336163642,0.022433603684353653,0.028673161517760764,0.026398830793731922,,,0.03545843481375357,0.040341212013506364,0.07058821998531985,0.06707748357530781,0.02418705750440487,1,1,1,0,1,1
2014-02-04,52.529999,54.34,51.75,53.18,49.122196,547600,0.012373900863771325,-0.31240582621798096,0.04870251974426482,0.012373900863771256,13.213302198545238,54.783999400000006,,611420.0,0.0,0.028458307657623538,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05927652220630386,-0.007641727385818364,0.0030303387889605293,0.015492975624876282,-0.052378664103796324,0.6502279320348114,-0.2919600938967136,0.2417562397522317,-0.19077234596470927,-0.10168862497680464,0.029252864912224265,0.022433603684353653,0.028673161517760764,0.030484943767798103,,0.07862176049156216,0.03545843481375357,0.040341212013506364,0.024791972954230187,0.06000681203515884,0,0,0,0,0,1
